free books & stories,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
talking tom bubble shooter,393307,-1,392132,391530,-1,-1,-1,388536,387794,387208,386277,385388,-1,-1,382511,381664,380645,379749,378669,-1,-1,375622,374690,373479,372274,371096,-1,-1,367875,-1,365970,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
go launcher-themewallpaper,6117483,-1,6112229,6110389,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6033274
google opinion rewards,408740,-1,407835,407463,-1,-1,-1,405314,404686,404201,403399,402703,-1,-1,400634,399864,399031,398352,397334,-1,-1,394948,394091,393193,392382,391587,-1,-1,389339,-1,388102,387552,-1,386750,385742,385137,384211,383517,-1,382305,-1,-1,380474,380140,379820,379533,379215,-1,378806
five nights at freddy's 4 demo,581935,-1,580865,580237,-1,-1,-1,577335,576441,576035,574998,574406,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,566666,565954,565095,564524,-1,-1,561988,-1,560507,-1,-1,558696,557472,556682,555596,554951,-1,553907,-1,-1,551211,550596,550021,549433,548802,-1,-1
cut the rope full free,-1,-1,-1,-1,-1,-1,-1,1584114,1583780,1583550,1583137,1582782,-1,-1,1581181,1580507,1579862,1579408,1578611,-1,-1,1576830,1576222,1575576,1574973,1574473,-1,-1,1572761,-1,1571999,-1,-1,1570916,1570156,1569593,1568763,1568264,-1,1567521,-1,-1,1565974,1565684,1565298,1565064,1564770,-1,1564308
infinity loop,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,212092,211545,210931,210349,209576,-1,-1,208296,207876,207186,206506,205949,-1,-1,203585,-1,202029,201310,-1,200170,198830,198107,196926,196321,-1,195421,-1,-1,193530,193374,193147,192928,192685,-1,192328
protect free vpn+data manager,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5544,5437,5335,5213,5019,-1,-1,4577,4436,4312,4186,4100,-1,-1,3980,-1,3878,3822,-1,3710,3598,3552,3482,3445,-1,3350,-1,-1,3222,3175,3122,3034,2947,-1,2834
the simpsons,586542,-1,586345,586278,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mp3 music download player,21046,-1,20969,20939,-1,-1,-1,20791,20739,20710,20670,20635,-1,-1,20496,20443,20388,20348,20321,-1,-1,20199,20174,20122,20077,20042,-1,-1,19948,-1,19864,19832,-1,19786,19717,19648,19593,19561,-1,19509,-1,-1,19387,19342,19303,19252,19223,-1,19172
mp3 music download player,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mp3 music download player,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
flipagram,1311448,-1,1310572,-1,-1,-1,-1,1307878,1307301,1306893,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1298057,1297413,1296773,1296128,-1,-1,1294087,-1,1292774,-1,-1,1291188,1290241,1289551,1288653,1287871,-1,1286724,-1,-1,1284571,1283960,1283295,1282665,1282003,-1,1280786
dragon city,3897787,-1,3889559,3886360,-1,-1,-1,3865939,3860631,3855942,3848130,3842914,-1,-1,3818230,3809923,3804143,3798654,3792141,-1,-1,3779163,3774832,3770446,3766150,3761891,-1,-1,3747609,-1,3739476,3735818,-1,3729391,3722355,3716568,3710525,3705313,-1,3696245,-1,-1,3672467,3664878,3658439,3654928,3651281,-1,3646010
dragon city,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
dragon city,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
zoosk,431374,-1,431187,431090,-1,-1,-1,430604,430505,430410,430276,430189,-1,-1,429744,429614,429496,429381,429247,-1,-1,428876,428782,428644,428521,428371,-1,-1,427868,-1,427603,-1,-1,427233,427017,426837,426689,426567,-1,426241,-1,-1,425757,425628,425498,425361,425191,-1,424988
tango,-1,-1,3491563,3490614,-1,-1,-1,-1,3483674,3482701,-1,-1,-1,-1,-1,3469960,3467745,3466074,3463449,-1,-1,3456286,3453866,3451248,3448959,3446294,-1,-1,3438562,-1,3435538,-1,-1,3431789,3429369,3427446,3424164,3421653,-1,3417053,-1,-1,3407272,3404217,3401644,3399370,3397435,-1,3394132
dropple,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6027,-1,5834,5737,-1,5577,5397,5309,5102,4987,-1,4604,-1,-1,3617,3502,3344,3252,3167,-1,-1
free music & player,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8604,8530,8474,8421,8407,-1,8368,-1,-1,8213,8171,8139,8091,8054,-1,7974
google+,2681328,-1,2675353,2674180,-1,-1,-1,2666267,2664408,2662970,2660692,2658985,-1,-1,2649537,2645972,2643747,2642409,2640688,-1,-1,2635433,2634431,2632210,-1,2628276,-1,-1,2622061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2588237,-1,-1,-1,-1,-1,2577116
music player for android,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,119239,119178,-1,-1,-1,-1,118899
music player for android,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
hydro-qubec,-1,-1,-1,-1,-1,-1,-1,-1,92,92,91,91,-1,-1,88,88,87,86,84,-1,-1,-1,-1,76,75,-1,-1,-1,66,-1,63,-1,-1,60,-1,59,59,59,-1,58,-1,-1,56,54,54,-1,-1,-1,-1
songpop 2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39468,39337,-1,-1,-1,-1
yp yellow pages canada,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8163,8162,8158,-1,8155,-1,-1,8151,8150,-1,-1,-1,-1,-1,8141,-1,8136,-1,-1,-1,8129,8128,8126,8125,-1,8122,-1,-1,8115,8113,8110,8109,8107,-1,8103
talking tom jetski,278610,-1,277825,277448,-1,-1,-1,275277,274710,274316,273688,273088,-1,-1,270962,270320,269525,268916,268002,-1,-1,265727,265083,264284,263415,262608,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
google now launcher,-1,-1,-1,-1,-1,-1,-1,693691,-1,-1,692365,691998,-1,-1,690653,-1,-1,689352,-1,-1,-1,-1,-1,686608,686067,685572,-1,-1,683982,-1,683027,-1,-1,681863,681137,680521,679819,-1,-1,678630,-1,-1,677147,676825,676423,676067,675642,-1,675086
photo grid-photo collage maker,5747920,-1,5742424,-1,-1,-1,-1,5725428,5721656,5718058,5713329,5710540,-1,-1,-1,5694330,5690482,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5644845,-1,5637839,-1,-1,5629225,5623909,5620133,5615086,-1,-1,-1,-1,-1,5593615,5590354,5587071,5583788,5580225,-1,5574099
photo grid-photo collage maker,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
minions paradise,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,682215,681352,680506,679871,678958,-1,-1,676587,675748,674749,673593,672795,-1,-1,670138,-1,668561,-1,-1,666659,665495,664616,663477,662616,-1,661390,-1,-1,658939,658354,657718,657107,656461,-1,655370
minions paradise,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
dan the man,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,946,934,921,-1,-1,845,-1,796,779,-1,748,714,693,678,667,-1,641,-1,-1,600,-1,-1,-1,-1,-1,-1
angry birds rio,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2185500,2184739,-1,-1,2182075,2180946,2179932,2179191,2178015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2165137,2163868,2162905,2161812,2160920,-1,2159466,-1,-1,2156251,-1,2154884,2154117,2153143,-1,2151851
ctv go,7830,-1,7827,-1,-1,-1,-1,7816,-1,-1,7809,7808,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7768,-1,-1,-1,7764,-1,7759,-1,-1,7749,-1,7742,7741,-1,-1,-1,-1,-1,7722,7721,7719,7715,7712,-1,7710
ctv go,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
file manager,499416,-1,498184,497530,-1,-1,-1,494232,493501,492950,491899,491311,-1,-1,488914,488070,487257,486611,485605,-1,-1,482907,482001,481014,479987,479024,-1,-1,476056,-1,474207,-1,-1,471920,470469,469417,468082,466933,-1,464687,-1,-1,460615,459745,458783,458118,457117,-1,455709
lego juniors create & cruise,421126,-1,420733,420492,-1,-1,-1,419229,418953,418814,418416,418245,-1,-1,417176,416798,416415,416111,415694,-1,-1,414308,413893,413392,412844,412387,-1,-1,410870,-1,410007,-1,-1,408925,408188,407714,407045,406714,-1,406092,-1,-1,404800,404528,404174,403862,403549,-1,402971
twist,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,218008,217581,217170,216852,216428,-1,-1,215149,214779,214383,213950,213567,-1,-1,212020,-1,211189,-1,-1,210202,209511,209125,208557,208210,-1,207644,-1,-1,206191,205893,205620,205273,204934,-1,204377
redcon,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26864,25946,25290,24380,24239,-1,22540,-1,-1,-1,-1,-1,-1,-1,-1,-1
redcon,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
pip camera,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,815660,814454,813192,811826,-1,-1,807939
zombie castaways,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48899,-1,-1,41416,39016,34660,30102,25677,-1,18044
telegram,1944866,-1,1938887,1937836,-1,-1,-1,1932910,1931542,1930509,-1,-1,-1,-1,1923426,-1,-1,-1,-1,-1,-1,1906030,-1,-1,-1,-1,-1,-1,1897044,-1,1894689,-1,-1,-1,1889889,1888814,1886938,1885726,-1,1883486,-1,-1,1878944,1877759,1876704,1875574,1874314,-1,1871848
thumb drift,62382,-1,61816,61848,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
quick hit slots fruit machine,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,69213,69108,68962,68791,68618,-1,68291
playstationmessages,-1,-1,-1,36509,-1,-1,-1,-1,35938,35837,-1,-1,-1,-1,35216,-1,-1,-1,-1,-1,-1,34408,34283,34129,34004,33868,-1,-1,33423,-1,33166,-1,-1,32892,32643,32492,32281,32148,-1,31765,-1,-1,31428,31371,31308,31245,31176,-1,31087
bike race free,1837779,-1,1835757,1834625,-1,-1,-1,1829619,1828088,1827427,1825807,1824765,-1,-1,1820228,1818709,1817121,1815873,1813963,-1,-1,1809739,1808586,1807343,1806173,1804983,-1,-1,1801457,-1,1799805,-1,-1,1797475,1796078,1795072,1793907,1792949,-1,1791269,-1,-1,1787960,1787184,1786394,1785563,1784806,-1,1783670
bike race free,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
crazy dentist,401328,-1,400547,400275,-1,-1,-1,398114,397563,397170,396556,395921,-1,-1,394456,394138,393773,393493,393130,-1,-1,392133,391891,391576,-1,-1,-1,-1,390027,-1,389611,-1,-1,388956,388532,388232,387902,387663,-1,387176,-1,-1,-1,-1,-1,385489,-1,-1,-1
walking dead,351789,-1,351327,-1,-1,-1,-1,349534,348939,348672,348253,347872,-1,-1,345985,345562,345049,344370,342844,-1,-1,341566,341184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,335672,-1,-1,334680,334388,333634,333065,332745,-1,332297
google keyboard,854999,-1,852660,851538,-1,-1,-1,845870,-1,-1,841285,839687,-1,-1,834585,832491,830343,828456,825142,-1,-1,810733,809103,806815,-1,804350,-1,-1,800787,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,784942,784088,783011,782186,780935,-1,779388
hp print service plugin,647393,-1,645798,-1,-1,-1,-1,641967,641139,640503,-1,-1,-1,-1,636506,635720,634903,-1,-1,-1,-1,631386,630620,629770,628872,627967,-1,-1,625840,-1,624325,-1,-1,-1,-1,620941,619989,-1,-1,-1,-1,-1,615625,614927,614161,-1,-1,-1,611739
world of tanks blitz,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1232274,1230520,1229352,1227250,1224666,-1,1219347,-1,-1,1215879,1215060,1214160,1213304,1212442,-1,1210928
bowling king,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1299745,1297275,1294485,1291928,-1,-1,1283591,-1,1276758,1272968,-1,1267284,1261114,1257981,1252252,1247839,-1,1240729,-1,-1,-1,-1,-1,-1,-1,-1,-1
yummly recipes & shopping list,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60016,-1,-1,-1,59790
maze challenge,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,299879,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
maze challenge,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
maze challenge,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
bejeweled classic,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,144097,143978,143852,143737,143612,-1,-1,143136,-1,142912,-1,-1,142622,142404,142286,142142,142033,-1,141794,-1,-1,-1,-1,-1,-1,-1,-1,-1
meetme,-1,-1,927194,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,918225,917398,916690,915681,-1,-1,913054,912381,911200,910073,909049,-1,-1,905804,-1,904101,-1,-1,901591,900051,899236,898022,897045,-1,895423,-1,-1,-1,-1,-1,-1,-1,-1,887139
mega,121429,-1,120118,119473,-1,-1,-1,115938,114731,114019,-1,-1,-1,-1,108404,107283,106397,105507,104354,-1,-1,101219,100086,98795,97600,-1,-1,-1,92566,-1,90399,-1,-1,-1,-1,85862,84530,83431,-1,-1,-1,-1,79672,79138,78584,78047,77500,-1,76754
mega,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
sniper fury,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,309748,-1,-1,-1
sniper fury,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
maps,6280630,-1,6263840,6251292,-1,-1,-1,6231182,6227161,6223595,6218370,6213888,-1,-1,6199450,-1,-1,6181823,6173304,-1,-1,6139714,6133435,6127454,-1,6115372,-1,-1,6093994,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6016942,-1,-1,-1,-1,-1,5984420
dude perfect 2,-1,-1,-1,-1,-1,-1,-1,278776,278445,278281,277920,277578,-1,-1,276609,276266,275944,275753,275494,-1,-1,274851,274668,274351,274103,273824,-1,-1,272838,-1,272322,-1,-1,271699,271325,271012,270719,270500,-1,270135,-1,-1,269369,269160,268957,268750,268547,-1,-1
smashy road,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,407747,407545,-1,-1,406505,406195,405883,405656,405335,-1,-1,404489,404198,403833,403525,403203,-1,-1,402198,-1,401525,-1,-1,400640,400037,399677,399105,398741,-1,398179,-1,-1,396946,396717,396542,396304,396031,-1,395659
roller coaster simulator,78204,-1,77446,77172,-1,-1,-1,73506,72890,72374,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53751,51915,50386,49347,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
extreme car driving simulator,1183274,-1,1181400,1180362,-1,-1,-1,1175045,1173841,1173115,1171345,1170318,-1,-1,1165614,1164131,1162736,1161897,1160282,-1,-1,1155851,1154693,1153184,1151582,1150665,-1,-1,1146789,-1,1144701,-1,-1,1141933,1140273,1138874,1137326,1136492,-1,1134252,-1,-1,-1,-1,-1,1127112,1126156,-1,-1
tsn go,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8209,-1,-1,8208,8210,8208,8207,8205,-1,-1,8191,-1,8178,8176,-1,8171,8166,8158,8145,8143,-1,8136,-1,-1,8120,8117,8114,8111,8108,-1,8101
deezer music,949443,-1,948198,947461,-1,-1,-1,-1,-1,-1,941683,940893,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,922730,921395,920257,919149,-1,-1,917096,-1,-1,914319,-1,-1,912326,911447,-1,910457
dragonsoul,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,217416,214674,213993,213021,-1,-1,210438,209861,208937,207846,206917,-1,-1,203886,-1,202068,201005,-1,199431,197931,196939,195010,193046,-1,189945,-1,-1,182522,180935,180207,179244,178310,-1,176756
dragonsoul,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
bejeweled stars,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22991,-1,-1,-1,-1,-1,-1,-1,-1,-1,21124,-1,-1,-1,-1,20183,-1,-1,19326,19162,18994,18818,18658,-1,18393
angry birds star wars,1095320,-1,1094606,1094211,-1,-1,-1,1092069,1091420,1091149,1090497,1090110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
angry birds star wars,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
pj masks,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,997,974,953,942,909,-1,-1,819,790,743,707,658,-1,-1,551,-1,485,-1,-1,414,352,287,243,221,-1,166,-1,-1,1209,1183,1154,1123,1087,-1,1033
cnn breaking us & world news,-1,-1,200455,200242,-1,-1,-1,198916,198496,198135,197459,196752,-1,-1,195513,195359,195162,194987,194595,-1,-1,193874,193613,193461,193199,192961,-1,-1,-1,-1,-1,-1,-1,-1,190956,190676,190432,-1,-1,189812,-1,-1,-1,-1,188368,188072,187729,-1,187053
google drive,1302011,-1,1300524,1299703,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1289803,-1,-1,-1,1285740,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1240249
fongo,7478,-1,7471,7469,-1,-1,-1,7451,7443,7439,-1,-1,-1,-1,7406,7401,7397,7387,7376,-1,-1,7363,-1,-1,-1,-1,-1,-1,7305,-1,7305,-1,-1,7290,-1,7275,7269,7266,-1,-1,-1,-1,7237,-1,7224,-1,-1,-1,7204
google news & weather,208115,-1,207943,207849,-1,-1,-1,207332,207235,207128,206998,206914,-1,-1,206503,206315,206167,206054,205951,-1,-1,205589,205511,205308,205188,205049,-1,-1,-1,-1,-1,-1,-1,-1,203708,203593,-1,-1,-1,-1,-1,-1,202611,202520,202385,202232,202076,-1,201830
google news & weather,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
canon print service,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32288
smart voice recorder,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,359192,-1,-1,-1,-1,358648
smart voice recorder,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
gmail,2810718,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
google play music,2157477,-1,2154132,2152614,-1,-1,-1,-1,-1,-1,2140612,2138555,-1,-1,2132013,-1,-1,-1,2114626,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
candy bomb!,-1,-1,-1,-1,-1,-1,-1,2118,2103,2094,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1853,1843,1815,1798,1785,-1,-1,1730,-1,1669,-1,-1,1622,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
